id,lat,lon,user,uid,version,changeset,timestamp
53002871,47.6268820,-122.3119138,Wim L,223681,7,15154693,2013-02-24T21:48:45Z
53002873,47.6268784,-122.3112620,woodpeck_fixbot,147510,3,2757522,2009-10-06T07:26:28Z
53002875,47.6268748,-122.3106187,Wim L,223681,7,15154693,2013-02-24T21:48:45Z
53025087,47.6208478,-122.3272285,sctrojan79,2601744,8,39695771,2016-05-31T19:11:47Z
53040209,47.6252412,-122.3086727,sctrojan79,2601744,8,30029078,2015-04-06T23:52:56Z
53040296,47.6196076,-122.3265496,bdp,53479,7,12681943,2012-08-10T16:23:28Z
53041848,47.6252580,-122.3119745,Wim L,223681,7,15154693,2013-02-24T21:48:45Z
53041850,47.6252544,-122.3112872,Wim L,223681,5,15154693,2013-02-24T21:48:45Z
53041853,47.6252511,-122.3106389,Wim L,223681,4,15154693,2013-02-24T21:48:45Z
53055555,47.6286929,-122.3119222,SP!KE,521684,5,14812715,2013-01-27T19:23:55Z
53055569,47.6287007,-122.3105952,STBrenden,1340045,5,18405621,2013-10-17T18:24:56Z
53055572,47.6306288,-122.3092526,STBrenden,1340045,8,18405621,2013-10-17T18:02:29Z
53059411,47.6286957,-122.3092942,SP!KE,521684,7,14812715,2013-01-27T19:23:55Z
53059412,47.6286941,-122.3086118,OSMF Redaction Account,722137,5,12303120,2012-07-19T01:02:16Z
53062784,47.6080567,-122.3180630,LucasLarson,38533,6,12095899,2012-07-03T02:45:35Z
53062785,47.6080551,-122.3167830,zephyr,121241,6,5161011,2010-07-07T19:16:15Z
53062786,47.6080515,-122.3154456,STBrenden,1340045,6,18525106,2013-10-24T20:09:51Z
53062787,47.6080481,-122.3141718,STBrenden,1340045,10,18525106,2013-10-24T20:09:51Z
53062788,47.6080445,-122.3128193,Eric Godwin,575547,7,23133178,2014-06-24T23:40:34Z
53062790,47.6080411,-122.3115575,STBrenden,1340045,7,18525106,2013-10-24T20:09:51Z
53062791,47.6080375,-122.3102402,STBrenden,1340045,5,18525106,2013-10-24T20:09:51Z
53062792,47.6080341,-122.3089518,STBrenden,1340045,7,18525106,2013-10-24T20:09:51Z
53062794,47.6080274,-122.3076350,STBrenden,1340045,7,20812371,2014-02-27T17:24:29Z
53062795,47.6080270,-122.3063257,STBrenden,1340045,5,18525106,2013-10-24T20:09:51Z
53062797,47.6080236,-122.3050462,STBrenden,1340045,6,18525106,2013-10-24T20:09:51Z
53062799,47.6080202,-122.3037712,STBrenden,1340045,7,18527123,2013-10-24T21:09:52Z
53062801,47.6080175,-122.3027861,sctrojan79,2601744,7,44500506,2016-12-18T20:44:37Z
53062803,47.6080140,-122.3014964,STBrenden,1340045,7,18527123,2013-10-24T21:09:10Z
53062805,47.6080099,-122.2999575,STBrenden,1340045,6,18525106,2013-10-24T20:09:51Z
53062839,47.6080551,-122.3194556,lukobe,137875,6,35251942,2015-11-11T23:43:34Z
53062912,47.6115508,-122.3198574,sctrojan79,2601744,5,40785282,2016-07-16T18:39:38Z
53062913,47.6121857,-122.3198574,sctrojan79,2601744,4,40785282,2016-07-16T18:39:38Z
53062915,47.6129483,-122.3198573,sctrojan79,2601744,3,40785282,2016-07-16T18:39:38Z
53063385,47.6284237,-122.3180194,tpotter,1218502,6,22575204,2014-05-27T04:39:59Z
53068784,47.6092332,-122.3180759,Glassman,447903,7,39028588,2016-05-02T02:23:06Z
53068790,47.6123094,-122.3180452,sctrojan79,2601744,7,41439075,2016-08-14T02:01:25Z
53068792,47.6129415,-122.3181428,sctrojan79,2601744,5,41439075,2016-08-14T02:01:25Z
53068794,47.6140997,-122.3181455,sctrojan79,2601744,6,41439075,2016-08-14T02:01:25Z
53068795,47.6152704,-122.3181633,sctrojan79,2601744,9,41439075,2016-08-14T02:01:25Z
53068796,47.6164294,-122.3181791,sctrojan79,2601744,5,41439075,2016-08-14T02:01:25Z
53068798,47.6176072,-122.3181951,sctrojan79,2601744,8,41439075,2016-08-14T02:01:25Z
53068898,47.6164392,-122.3168729,STBrenden,1340045,5,20053323,2014-01-17T17:39:33Z
53068899,47.6164428,-122.3155451,OSMF Redaction Account,722137,5,12305254,2012-07-19T02:34:31Z
53068901,47.6164498,-122.3142266,OSMF Redaction Account,722137,5,12305254,2012-07-19T02:34:31Z
53068902,47.6164481,-122.3128007,kn2m,1696699,6,17368147,2013-08-16T07:12:52Z
53068903,47.6164535,-122.3114529,OSMF Redaction Account,722137,6,12304421,2012-07-19T01:53:01Z
53068906,47.6164493,-122.3101330,LucasLarson,38533,4,12116152,2012-07-05T02:21:14Z
53068909,47.6164544,-122.3088262,LucasLarson,38533,4,12116152,2012-07-05T02:21:14Z
53068912,47.6163559,-122.3267900,LucasLarson,38533,8,12238434,2012-07-16T02:05:23Z
53068914,47.6163496,-122.3261808,LucasLarson,38533,6,12238434,2012-07-16T02:05:23Z
53068916,47.6163503,-122.3255382,LucasLarson,38533,7,12238434,2012-07-16T02:05:23Z
53068917,47.6163575,-122.3244833,LucasLarson,38533,7,12238434,2012-07-16T02:05:23Z
53068920,47.6163758,-122.3234327,Ballard OpenStreetMap,2814663,7,33497834,2015-08-22T03:07:09Z
53068921,47.6163962,-122.3221635,sctrojan79,2601744,6,44503389,2016-12-18T23:42:57Z
53068925,47.6164731,-122.3025966,Yeliena,1593364,5,18161775,2013-10-03T13:47:29Z
53068927,47.6164743,-122.3013692,Wim L,223681,4,4377985,2010-04-09T21:49:02Z
53068929,47.6164610,-122.3000757,Glassman,447903,6,16829739,2013-07-05T00:27:12Z
53068930,47.6164554,-122.2987516,Glassman,447903,6,16829739,2013-07-05T00:27:12Z
53068931,47.6164579,-122.2974626,Glassman,447903,4,16829739,2013-07-05T00:27:12Z
53068932,47.6164537,-122.2961712,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068933,47.6164452,-122.2948532,STBrenden,1340045,5,18527123,2013-10-24T21:28:32Z
53068936,47.6164452,-122.2935496,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068937,47.6164415,-122.2924016,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068938,47.6164381,-122.2913445,sctrojan79,2601744,6,30000733,2015-04-05T20:27:26Z
53068939,47.6165053,-122.2902880,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068942,47.6165019,-122.2892174,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068943,47.6164983,-122.2881146,STBrenden,1340045,4,18527123,2013-10-24T21:24:12Z
53068945,47.6164947,-122.2870112,woodpeck_fixbot,147510,3,3341477,2009-12-10T13:34:06Z
53068959,47.6172660,-122.3061575,sctrojan79,2601744,7,30109811,2015-04-10T05:38:43Z
53068961,47.6171250,-122.3048804,STBrenden,1340045,5,18525106,2013-10-24T19:40:08Z
53068962,47.6171147,-122.3036255,woodpeck_fixbot,147510,4,3341477,2009-12-10T13:34:06Z
53068963,47.6171132,-122.3025752,Yeliena,1593364,5,18161775,2013-10-03T13:47:29Z
53070528,47.6077082,-122.3267127,LucasLarson,38533,3,11710610,2012-05-26T21:20:42Z
53070533,47.6091256,-122.3280124,LucasLarson,38533,5,12060684,2012-06-29T21:39:32Z
53070534,47.6098304,-122.3286563,andrewpmk,1679,5,33686259,2015-08-30T16:47:13Z
53070537,47.6105320,-122.3292479,LucasLarson,38533,3,11638908,2012-05-19T02:58:32Z
53072283,47.6171377,-122.3267787,LucasLarson,38533,7,12233642,2012-07-15T19:09:52Z
53073248,47.6092355,-122.3208100,Natfoot,567792,5,20980496,2014-03-08T00:59:19Z
53073249,47.6097642,-122.3208128,sctrojan79,2601744,6,44504378,2016-12-19T01:09:47Z
53073250,47.6101589,-122.3208149,sctrojan79,2601744,6,44504378,2016-12-19T01:09:48Z
53073251,47.6111538,-122.3208162,Natfoot,567792,8,20980496,2014-03-08T00:59:19Z
53073252,47.6114404,-122.3208150,sctrojan79,2601744,5,29396610,2015-03-11T02:34:58Z
53073253,47.6129732,-122.3208155,sctrojan79,2601744,7,38462698,2016-04-10T23:21:48Z
53073254,47.6140904,-122.3208285,sctrojan79,2601744,9,37447299,2016-02-25T21:30:25Z
53073255,47.6152590,-122.3208300,sctrojan79,2601744,8,34378334,2015-10-01T21:42:42Z
53073259,47.6175845,-122.3208427,sctrojan79,2601744,4,34378334,2015-10-01T21:42:42Z
53073260,47.6187500,-122.3208473,LucasLarson,38533,5,12082235,2012-07-02T00:03:57Z
53074016,47.6259382,-122.3024145,sctrojan79,2601744,6,35004549,2015-11-01T03:06:19Z
53074017,47.6259287,-122.3011268,Glassman,447903,6,16944611,2013-07-14T05:42:05Z
53074024,47.6260848,-122.3146145,STBrenden,1340045,7,18405621,2013-10-17T18:02:30Z
53074026,47.6260642,-122.3125811,STBrenden,1340045,6,18405621,2013-10-17T18:02:30Z
53077586,47.6242686,-122.3265784,bdp,53479,4,12681943,2012-08-10T16:23:28Z
53077588,47.6242678,-122.3253264,STBrenden,1340045,3,18405621,2013-10-17T17:05:48Z
53077590,47.6242665,-122.3240300,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:34:56Z
53077592,47.6242655,-122.3230376,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:34:56Z
53077593,47.6242649,-122.3219807,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:34:56Z
53077597,47.6242743,-122.3188484,sctrojan79,2601744,7,30029078,2015-04-06T23:52:56Z
53077598,47.6242718,-122.3177911,sctrojan79,2601744,8,30029078,2015-04-06T23:52:56Z
53077600,47.6242709,-122.3167472,wegavision,564585,7,15140916,2013-02-23T20:36:40Z
53077602,47.6242692,-122.3156878,wegavision,564585,7,15140916,2013-02-23T20:36:40Z
53077604,47.6242642,-122.3146306,STBrenden,1340045,7,18405621,2013-10-17T18:02:30Z
53077605,47.6242590,-122.3136282,sctrojan79,2601744,11,30028963,2015-04-06T23:41:18Z
53077606,47.6242506,-122.3126184,STBrenden,1340045,10,18405621,2013-10-17T18:02:30Z
53077607,47.6244587,-122.3112969,Wim L,223681,4,4985327,2010-06-14T08:02:15Z
53077612,47.6244253,-122.3086871,OSMF Redaction Account,722137,4,12304431,2012-07-19T01:53:05Z
53077614,47.6244200,-122.3073063,OSMF Redaction Account,722137,4,12304431,2012-07-19T01:53:06Z
53077617,47.6244065,-122.3035438,OSMF Redaction Account,722137,6,12304431,2012-07-19T01:53:05Z
53077620,47.6244017,-122.3024392,sctrojan79,2601744,5,35004549,2015-11-01T03:06:19Z
53077622,47.6243892,-122.3011640,STBrenden,1340045,7,18525106,2013-10-24T19:37:56Z
53078425,47.6211020,-122.3178253,wegavision,564585,7,15141303,2013-02-23T21:21:06Z
53078427,47.6219709,-122.3178092,sctrojan79,2601744,11,30029078,2015-04-06T23:52:56Z
53078428,47.6231053,-122.3177882,wegavision,564585,5,15141303,2013-02-23T21:21:06Z
53078430,47.6253559,-122.3180729,sctrojan79,2601744,4,30029078,2015-04-06T23:52:56Z
53078432,47.6268203,-122.3180569,sctrojan79,2601744,3,30029078,2015-04-06T23:52:56Z
53078437,47.6199326,-122.3182210,wegavision,564585,7,15140916,2013-02-23T20:36:40Z
53078439,47.6210992,-122.3182328,wegavision,564585,6,15140916,2013-02-23T20:36:40Z
53079296,47.6043378,-122.3115334,woodpeck_fixbot,147510,4,3420593,2009-12-21T14:35:51Z
53079298,47.6061857,-122.3115642,STBrenden,1340045,5,18525106,2013-10-24T20:01:31Z
53079300,47.6073499,-122.3115535,STBrenden,1340045,5,18525106,2013-10-24T20:01:31Z
53079302,47.6092120,-122.3115266,sctrojan79,2601744,9,30030679,2015-04-07T03:59:54Z
53079304,47.6103783,-122.3115047,sctrojan79,2601744,10,30030679,2015-04-07T03:59:54Z
53079306,47.6115525,-122.3114791,OSMF Redaction Account,722137,8,12304421,2012-07-19T01:52:59Z
53079308,47.6129142,-122.3114784,LucasLarson,38533,7,12157134,2012-07-09T01:37:14Z
53079311,47.6141132,-122.3114705,LucasLarson,38533,8,12157134,2012-07-09T01:37:14Z
53079313,47.6151505,-122.3112215,LucasLarson,38533,7,11658078,2012-05-21T02:49:08Z
53079315,47.6152541,-122.3114338,LucasLarson,38533,4,11535159,2012-05-08T01:44:26Z
53079317,47.6176214,-122.3114396,LucasLarson,38533,7,12518240,2012-07-28T00:53:21Z
53079318,47.6185248,-122.3114446,STBrenden,1340045,9,18525106,2013-10-24T19:34:35Z
53084216,47.6140642,-122.2893087,STBrenden,1340045,5,18527123,2013-10-24T21:18:10Z
53084219,47.6152239,-122.2892663,STBrenden,1340045,7,18527123,2013-10-24T21:18:10Z
53084222,47.6176413,-122.2891839,sctrojan79,2601744,4,44775556,2016-12-30T05:37:35Z
53086683,47.6192194,-122.3265799,LucasLarson,38533,8,12061224,2012-06-29T23:40:16Z
53086684,47.6192299,-122.3252838,LucasLarson,38533,5,12061224,2012-06-29T23:40:16Z
53086782,47.6129814,-122.3244363,LucasLarson,38533,5,12518347,2012-07-28T01:25:59Z
53086784,47.6140972,-122.3244585,LucasLarson,38533,5,12052481,2012-06-29T02:06:49Z
53086785,47.6152366,-122.3244711,STBrenden,1340045,4,20053323,2014-01-17T17:39:33Z
53086786,47.6177489,-122.3245131,OSMF Redaction Account,722137,4,12305254,2012-07-19T02:34:32Z
53086804,47.6201719,-122.2947941,sctrojan79,2601744,7,30001541,2015-04-05T21:08:08Z
53091710,47.6201648,-122.2934844,STBrenden,1340045,5,18527123,2013-10-24T21:24:11Z
53096151,47.6189103,-122.2972731,STBrenden,1340045,4,18525106,2013-10-24T19:36:49Z
53096152,47.6201872,-122.2972563,STBrenden,1340045,5,18525106,2013-10-24T19:37:55Z
53098402,47.6185485,-122.3234320,woodpeck_fixbot,147510,3,3420593,2009-12-21T14:44:00Z
53098403,47.6198151,-122.3234436,sctrojan79,2601744,8,48631898,2017-05-12T18:46:05Z
53098433,47.6198720,-122.3230638,sctrojan79,2601744,8,48631898,2017-05-12T18:46:05Z
53098435,47.6210649,-122.3230847,sctrojan79,2601744,9,44814005,2016-12-31T21:00:32Z
53098437,47.6219768,-122.3230383,sctrojan79,2601744,9,44814005,2016-12-31T21:00:33Z
53098439,47.6231311,-122.3230383,bdp,53479,5,12603384,2012-08-03T21:38:20Z
53098441,47.6251262,-122.3230368,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:44:01Z
53100533,47.6090301,-122.3014980,STBrenden,1340045,6,18527123,2013-10-24T21:09:10Z
53100535,47.6100251,-122.3014859,STBrenden,1340045,7,18527123,2013-10-24T21:09:52Z
53100536,47.6115779,-122.3014628,STBrenden,1340045,5,18525106,2013-10-24T20:09:50Z
53100537,47.6129411,-122.3014392,Glassman,447903,5,16829739,2013-07-05T00:27:12Z
53100540,47.6141541,-122.3014151,Glassman,447903,5,16829739,2013-07-05T00:27:12Z
53100542,47.6153015,-122.3013896,sctrojan79,2601744,9,29866659,2015-03-31T02:40:41Z
53100545,47.6189284,-122.3011940,sctrojan79,2601744,5,30122509,2015-04-10T17:07:15Z
53103969,47.6323238,-122.3119224,sctrojan79,2601744,9,36865766,2016-01-28T21:16:23Z
53103972,47.6323204,-122.3105494,sctrojan79,2601744,9,36865766,2016-01-28T21:16:23Z
53103976,47.6323155,-122.3085712,STBrenden,1340045,8,18405621,2013-10-17T18:21:19Z
53103977,47.6323122,-122.3072310,STBrenden,1340045,8,18405621,2013-10-17T18:21:19Z
53103984,47.6323030,-122.3035176,sctrojan79,2601744,8,33869674,2015-09-07T22:31:26Z
53107161,47.6061924,-122.3128316,Eric Godwin,575547,6,23133178,2014-06-24T23:40:34Z
53107165,47.6092138,-122.3128115,sctrojan79,2601744,11,29940588,2015-04-02T22:56:52Z
53107166,47.6103833,-122.3128037,gaminup,1974001,9,20982031,2014-03-08T05:33:12Z
53107168,47.6115547,-122.3127959,sctrojan79,2601744,11,29940588,2015-04-02T22:56:52Z
53107175,47.6145009,-122.3127763,LucasLarson,38533,7,12095846,2012-07-03T02:30:21Z
53107176,47.6152890,-122.3127901,kn2m,1696699,8,17368147,2013-08-16T07:12:52Z
53107178,47.6176244,-122.3127821,sctrojan79,2601744,9,36990603,2016-02-04T06:20:43Z
53107180,47.6185265,-122.3127583,sctrojan79,2601744,8,39998958,2016-06-13T18:24:01Z
53108484,47.6184953,-122.3267366,yurasi,3526564,7,39940372,2016-06-10T19:54:04Z
53108486,47.6208478,-122.3265775,bdp,53479,6,12653067,2012-08-08T04:13:32Z
53108488,47.6219768,-122.3265784,bdp,53479,6,12603384,2012-08-03T21:38:20Z
53108490,47.6231311,-122.3265784,bdp,53479,6,12681943,2012-08-10T16:23:28Z
53108492,47.6251233,-122.3265784,bdp,53479,4,12681943,2012-08-10T16:23:29Z
53108493,47.6269820,-122.3265288,sctrojan79,2601744,5,39006798,2016-04-30T21:11:24Z
53109128,47.6152604,-122.3200336,STBrenden,1340045,6,20053323,2014-01-17T17:39:33Z
53109131,47.6175868,-122.3200516,sctrojan79,2601744,3,29460399,2015-03-13T22:11:26Z
53109132,47.6181319,-122.3200559,sctrojan79-import,2606959,6,42314210,2016-09-21T05:16:53Z
53110489,47.6252338,-122.3073042,Wim L,223681,5,15154693,2013-02-24T21:48:45Z
53110495,47.6252145,-122.3035365,OSMF Redaction Account,722137,5,12303120,2012-07-19T01:02:12Z
53110496,47.6252089,-122.3024262,sctrojan79,2601744,6,35004549,2015-11-01T03:06:19Z
53110497,47.6251898,-122.3011428,Glassman,447903,7,16944611,2013-07-14T05:42:05Z
53110510,47.6251247,-122.3253063,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:49:26Z
53110512,47.6251261,-122.3240368,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:49:26Z
53110516,47.6251254,-122.3219591,woodpeck_fixbot,147510,2,3420593,2009-12-21T14:49:26Z
53110521,47.6253536,-122.3190972,sctrojan79,2601744,5,30029078,2015-04-06T23:52:56Z
53110523,47.6253491,-122.3168321,Wim L,223681,5,4985327,2010-06-14T08:01:39Z
53110525,47.6253422,-122.3157346,Glassman,447903,8,11379672,2012-04-22T02:38:57Z
53110528,47.6252829,-122.3146244,STBrenden,1340045,7,18405621,2013-10-17T18:02:28Z
53110530,47.6252700,-122.3136228,STBrenden,1340045,5,18405621,2013-10-17T18:02:28Z
53110532,47.6252628,-122.3125999,STBrenden,1340045,8,18405621,2013-10-17T18:02:28Z
53110647,47.6210946,-122.3188800,wegavision,564585,6,15140916,2013-02-23T20:36:40Z
53110648,47.6219758,-122.3188683,sctrojan79,2601744,12,30028934,2015-04-06T23:37:18Z
53110650,47.6231272,-122.3188401,Yeliena,1593364,5,18162065,2013-10-03T14:02:59Z
53112191,47.6201511,-122.2912375,OSMF Redaction Account,722137,5,12304421,2012-07-19T01:53:02Z
53114882,47.6074096,-122.3154428,STBrenden,1340045,4,18525106,2013-10-24T20:01:30Z
53118263,47.6185064,-122.3239845,woodpeck_fixbot,147510,3,3341477,2009-12-10T13:46:39Z
53118266,47.6196723,-122.3239973,sctrojan79,2601744,8,48631898,2017-05-12T18:46:05Z
53118269,47.6208478,-122.3240121,sctrojan79,2601744,10,44814005,2016-12-31T21:00:33Z
53118272,47.6219768,-122.3240120,sctrojan79,2601744,8,44814005,2016-12-31T21:00:33Z
53118274,47.6231311,-122.3240120,bdp,53479,5,12603384,2012-08-03T21:38:20Z
53118279,47.6264519,-122.3253122,STBrenden,1340045,3,18405621,2013-10-17T17:05:48Z
53119596,47.6115509,-122.3180894,Glassman,447903,5,39028588,2016-05-02T02:23:06Z
53120170,47.6055648,-122.3141872,LucasLarson,38533,4,12095846,2012-07-03T02:30:22Z
53125304,47.6016723,-122.3037363,woodpeck_fixbot,147510,4,3341821,2009-12-10T13:50:23Z
53125305,47.6026848,-122.3037381,Yeliena,1593364,6,18149119,2013-10-02T18:37:45Z
53125306,47.6035173,-122.3037338,sctrojan79,2601744,9,29940588,2015-04-02T22:56:52Z
53125307,47.6043403,-122.3037391,sctrojan79,2601744,7,29940588,2015-04-02T22:56:52Z
53125309,47.6049198,-122.3037465,Wim L,223681,4,5164091,2010-07-08T07:50:21Z
53125310,47.6051576,-122.3037470,woodpeck_fixbot,147510,3,3341821,2009-12-10T13:50:23Z
53125313,47.6061699,-122.3037985,STBrenden,1340045,5,18525106,2013-10-24T20:05:16Z
53125318,47.6068989,-122.3037837,STBrenden,1340045,6,18525106,2013-10-24T20:05:16Z
53125320,47.6071709,-122.3037885,STBrenden,1340045,5,18525106,2013-10-24T20:05:16Z
53125323,47.6090330,-122.3037441,STBrenden,1340045,7,18527123,2013-10-24T21:09:52Z
53125326,47.6100166,-122.3037295,STBrenden,1340045,5,18525106,2013-10-24T20:05:16Z
53125328,47.6129270,-122.3036544,STBrenden,1340045,4,18525106,2013-10-24T19:40:08Z
53125329,47.6153067,-122.3036021,sctrojan79,2601744,9,30001541,2015-04-05T21:08:08Z
53125331,47.6178106,-122.3037552,STBrenden,1340045,4,18525106,2013-10-24T19:40:08Z
53125334,47.6181052,-122.3041758,LucasLarson,38533,5,12157134,2012-07-09T01:37:13Z
53126058,47.6185035,-122.3074087,STBrenden,1340045,4,18525106,2013-10-24T19:34:34Z
53126061,47.6190046,-122.3074028,STBrenden,1340045,6,18525106,2013-10-24T19:34:34Z
53126066,47.6196794,-122.3073870,STBrenden,1340045,3,18525106,2013-10-24T19:34:34Z
53126072,47.6204794,-122.3073623,STBrenden,1340045,5,18525106,2013-10-24T19:34:34Z
53126075,47.6212205,-122.3073406,woodpeck_fixbot,147510,2,3341821,2009-12-10T13:50:44Z
53126086,47.6220672,-122.3073315,woodpeck_fixbot,147510,3,3341821,2009-12-10T13:50:44Z
53126088,47.6232439,-122.3073189,woodpeck_fixbot,147510,2,3341821,2009-12-10T13:50:44Z
53126091,47.6268537,-122.3073000,STBrenden,1340045,5,18405621,2013-10-17T18:24:56Z
53126093,47.6286905,-122.3072605,STBrenden,1340045,6,18405621,2013-10-17T18:12:13Z
53126095,47.6306235,-122.3072395,STBrenden,1340045,6,18405621,2013-10-17T18:02:28Z
53128056,47.6184451,-122.3036493,LucasLarson,38533,4,12157134,2012-07-09T01:37:13Z
53128057,47.6202194,-122.3036230,LucasLarson,38533,3,12157134,2012-07-09T01:37:13Z
53128059,47.6213834,-122.3036144,Ballard OpenStreetMap,2814663,6,44675763,2016-12-26T06:32:08Z
53128060,47.6231836,-122.3035672,Ballard OpenStreetMap,2814663,5,44675763,2016-12-26T06:32:08Z
53128062,47.6268302,-122.3035966,STBrenden,1340045,6,18405621,2013-10-17T18:24:56Z
53128063,47.6286695,-122.3035595,STBrenden,1340045,6,18405621,2013-10-17T18:12:13Z
53128064,47.6306138,-122.3035329,STBrenden,1340045,5,18405621,2013-10-17T18:02:28Z
53128065,47.6331946,-122.3035139,STBrenden,1340045,5,18405621,2013-10-17T18:12:13Z
53128066,47.6347853,-122.3035947,dcp,44221,5,13789022,2012-11-07T19:13:10Z
53128284,47.6016820,-122.3076817,STBrenden,1340045,5,18525106,2013-10-24T20:05:16Z
53128440,47.6115743,-122.3027266,Wim L,223681,4,4618742,2010-05-06T05:43:22Z
53128441,47.6115811,-122.3001209,woodpeck_fixbot,147510,3,3420593,2009-12-21T14:50:33Z
53128442,47.6115789,-122.2988300,STBrenden,1340045,5,18527123,2013-10-24T21:09:10Z
53128443,47.6115657,-122.2975122,STBrenden,1340045,6,18527123,2013-10-24T21:09:10Z
53128445,47.6116226,-122.2961994,woodpeck_fixbot,147510,3,3420593,2009-12-21T14:50:33Z
53128446,47.6116797,-122.2949348,STBrenden,1340045,4,18527123,2013-10-24T21:18:10Z
53128447,47.6116676,-122.2937670,STBrenden,1340045,6,18527123,2013-10-24T21:18:10Z
53128449,47.6116558,-122.2926309,STBrenden,1340045,5,18527123,2013-10-24T21:18:11Z
53128450,47.6116489,-122.2914762,sctrojan79,2601744,7,30000733,2015-04-05T20:27:26Z
53128451,47.6116420,-122.2904176,lukobe,137875,7,31758355,2015-06-05T23:49:16Z
53128458,47.6115645,-122.3167870,sctrojan79,2601744,7,31017996,2015-05-11T20:26:24Z
53128459,47.6115638,-122.3154337,sctrojan79,2601744,11,29940588,2015-04-02T22:56:52Z
53128461,47.6115632,-122.3141271,LucasLarson,38533,7,11821094,2012-06-07T00:31:40Z
53128464,47.6115459,-122.3101674,sctrojan79,2601744,9,30103403,2015-04-09T20:37:35Z
53128466,47.6115414,-122.3088653,Ballard OpenStreetMap,2814663,7,44675785,2016-12-26T06:34:44Z
53128467,47.6115333,-122.3075423,LucasLarson,38533,5,12095846,2012-07-03T02:30:23Z
53129439,47.6208478,-122.3279267,sctrojan79,2601744,7,39695771,2016-05-31T19:11:47Z
53129441,47.6208478,-122.3252873,bdp,53479,7,12653067,2012-08-08T04:13:32Z
53129444,47.6210713,-122.3221758,sctrojan79,2601744,9,44814005,2016-12-31T21:00:33Z
53129446,47.6210804,-122.3208841,wegavision,564585,6,15140916,2013-02-23T20:36:41Z
53129447,47.6210872,-122.3199249,wegavision,564585,6,15140916,2013-02-23T20:36:41Z
53129448,47.6210899,-122.3195495,wegavision,564585,7,15140916,2013-02-23T20:36:41Z
53129449,47.6211088,-122.3168729,wegavision,564585,6,15140916,2013-02-23T20:36:41Z
53129452,47.6211172,-122.3156742,wegavision,564585,7,15140916,2013-02-23T20:36:41Z
53129454,47.6211244,-122.3146581,wegavision,564585,6,15140916,2013-02-23T20:36:41Z
53129455,47.6211261,-122.3143247,LucasLarson,38533,5,12095709,2012-07-03T01:43:34Z
53129457,47.6211357,-122.3136481,wegavision,564585,6,15140916,2013-02-23T20:36:41Z
53129458,47.6211378,-122.3126838,LucasLarson,38533,6,12095709,2012-07-03T01:43:34Z
53129459,47.6204984,-122.3127138,STBrenden,1340045,8,18525106,2013-10-24T19:34:35Z
53129461,47.6204962,-122.3113958,sctrojan79,2601744,8,39998958,2016-06-13T18:24:01Z
53129462,47.6204830,-122.3100587,woodpeck_fixbot,147510,3,3420593,2009-12-21T14:50:59Z
53129463,47.6204843,-122.3087567,OSMF Redaction Account,722137,5,12304421,2012-07-19T01:53:02Z
53129464,47.6204884,-122.3079310,LucasLarson,38533,5,12157134,2012-07-09T01:55:33Z
53129467,47.6204819,-122.3060716,STBrenden,1340045,4,18525106,2013-10-24T19:34:35Z
53129469,47.6202176,-122.3047683,STBrenden,1340045,4,18525106,2013-10-24T19:34:35Z
53129471,47.6213814,-122.3047340,LucasLarson,38533,4,12157134,2012-07-09T01:55:33Z
53129473,47.6213772,-122.3024963,sctrojan79,2601744,6,35004549,2015-11-01T03:06:19Z
53129474,47.6213680,-122.3011935,STBrenden,1340045,6,18525106,2013-10-24T19:37:56Z
53129475,47.6213661,-122.2998929,STBrenden,1340045,9,18525106,2013-10-24T19:36:22Z
53129476,47.6213696,-122.2993271,STBrenden,1340045,7,18527123,2013-10-24T21:24:12Z
53130103,47.6187507,-122.3221995,sctrojan79,2601744,6,44503389,2016-12-18T23:42:57Z
53130104,47.6199035,-122.3222157,sctrojan79,2601744,5,44503389,2016-12-18T23:42:57Z
53130105,47.6219768,-122.3220095,bdp,53479,5,12603384,2012-08-03T21:38:20Z
53130106,47.6231311,-122.3220095,bdp,53479,5,12603384,2012-08-03T21:38:20Z
53132220,47.6218708,-122.3060521,sctrojan79,2601744,5,30001105,2015-04-05T20:44:40Z
53132230,47.6185046,-122.3060960,STBrenden,1340045,4,18525106,2013-10-24T19:34:35Z
53132231,47.6196755,-122.3060816,STBrenden,1340045,3,18525106,2013-10-24T19:34:35Z
53132232,47.6202164,-122.3060749,STBrenden,1340045,3,18525106,2013-10-24T19:34:35Z
53134982,47.6016858,-122.3063586,STBrenden,1340045,6,18525106,2013-10-24T20:05:16Z
53142111,47.6074564,-122.3249438,sctrojan79,2601744,5,30154337,2015-04-12T00:53:47Z
